k79_24810	ERR011349_MEGAHIT_MetaBAT2.2
k79_2121	ERR011349_MEGAHIT_MetaBAT2.2
k79_15743	ERR011349_MEGAHIT_MetaBAT2.2
k79_20431	ERR011349_MEGAHIT_MetaBAT2.2
k79_2191	ERR011349_MEGAHIT_MetaBAT2.2
k79_11375	ERR011349_MEGAHIT_MetaBAT2.2
k79_11470	ERR011349_MEGAHIT_MetaBAT2.2
k79_25250	ERR011349_MEGAHIT_MetaBAT2.2
k79_29665	ERR011349_MEGAHIT_MetaBAT2.2
k79_11681	ERR011349_MEGAHIT_MetaBAT2.2
k79_7143	ERR011349_MEGAHIT_MetaBAT2.2
k79_25437	ERR011349_MEGAHIT_MetaBAT2.2
k79_16412	ERR011349_MEGAHIT_MetaBAT2.2
k79_25549	ERR011349_MEGAHIT_MetaBAT2.2
k79_25591	ERR011349_MEGAHIT_MetaBAT2.2
k79_7307	ERR011349_MEGAHIT_MetaBAT2.2
k79_30163	ERR011349_MEGAHIT_MetaBAT2.2
k79_7573	ERR011349_MEGAHIT_MetaBAT2.2
k79_26052	ERR011349_MEGAHIT_MetaBAT2.2
k79_16939	ERR011349_MEGAHIT_MetaBAT2.2
k79_12492	ERR011349_MEGAHIT_MetaBAT2.2
k79_17023	ERR011349_MEGAHIT_MetaBAT2.2
k79_21611	ERR011349_MEGAHIT_MetaBAT2.2
k79_17029	ERR011349_MEGAHIT_MetaBAT2.2
k79_21925	ERR011349_MEGAHIT_MetaBAT2.2
k79_3520	ERR011349_MEGAHIT_MetaBAT2.2
k79_12918	ERR011349_MEGAHIT_MetaBAT2.2
k79_8113	ERR011349_MEGAHIT_MetaBAT2.2
k79_17455	ERR011349_MEGAHIT_MetaBAT2.2
k79_30964	ERR011349_MEGAHIT_MetaBAT2.2
k79_8217	ERR011349_MEGAHIT_MetaBAT2.2
k79_26690	ERR011349_MEGAHIT_MetaBAT2.2
k79_26699	ERR011349_MEGAHIT_MetaBAT2.2
k79_17649	ERR011349_MEGAHIT_MetaBAT2.2
k79_31218	ERR011349_MEGAHIT_MetaBAT2.2
k79_26739	ERR011349_MEGAHIT_MetaBAT2.2
k79_31319	ERR011349_MEGAHIT_MetaBAT2.2
k79_13478	ERR011349_MEGAHIT_MetaBAT2.2
k79_4192	ERR011349_MEGAHIT_MetaBAT2.2
k79_36686	ERR011349_MEGAHIT_MetaBAT2.2
k79_18025	ERR011349_MEGAHIT_MetaBAT2.2
k79_4332	ERR011349_MEGAHIT_MetaBAT2.2
k79_22689	ERR011349_MEGAHIT_MetaBAT2.2
k79_4349	ERR011349_MEGAHIT_MetaBAT2.2
k79_9109	ERR011349_MEGAHIT_MetaBAT2.2
k79_9145	ERR011349_MEGAHIT_MetaBAT2.2
k79_31876	ERR011349_MEGAHIT_MetaBAT2.2
k79_18361	ERR011349_MEGAHIT_MetaBAT2.2
k79_22925	ERR011349_MEGAHIT_MetaBAT2.2
k79_54	ERR011349_MEGAHIT_MetaBAT2.3
k79_32227	ERR011349_MEGAHIT_MetaBAT2.3
k79_18446	ERR011349_MEGAHIT_MetaBAT2.3
k79_143	ERR011349_MEGAHIT_MetaBAT2.3
k79_23065	ERR011349_MEGAHIT_MetaBAT2.3
k79_32309	ERR011349_MEGAHIT_MetaBAT2.3
k79_23084	ERR011349_MEGAHIT_MetaBAT2.3
k79_18517	ERR011349_MEGAHIT_MetaBAT2.3
k79_13878	ERR011349_MEGAHIT_MetaBAT2.3
k79_13884	ERR011349_MEGAHIT_MetaBAT2.3
k79_13892	ERR011349_MEGAHIT_MetaBAT2.3
k79_32364	ERR011349_MEGAHIT_MetaBAT2.3
k79_23119	ERR011349_MEGAHIT_MetaBAT2.3
k79_13930	ERR011349_MEGAHIT_MetaBAT2.3
k79_27782	ERR011349_MEGAHIT_MetaBAT2.3
k79_272	ERR011349_MEGAHIT_MetaBAT2.3
k79_14017	ERR011349_MEGAHIT_MetaBAT2.3
k79_18678	ERR011349_MEGAHIT_MetaBAT2.3
k79_32560	ERR011349_MEGAHIT_MetaBAT2.3
k79_27869	ERR011349_MEGAHIT_MetaBAT2.3
k79_18742	ERR011349_MEGAHIT_MetaBAT2.3
k79_9656	ERR011349_MEGAHIT_MetaBAT2.3
k79_27939	ERR011349_MEGAHIT_MetaBAT2.3
k79_463	ERR011349_MEGAHIT_MetaBAT2.3
k79_28019	ERR011349_MEGAHIT_MetaBAT2.3
k79_9815	ERR011349_MEGAHIT_MetaBAT2.3
k79_9827	ERR011349_MEGAHIT_MetaBAT2.3
k79_5182	ERR011349_MEGAHIT_MetaBAT2.3
k79_18961	ERR011349_MEGAHIT_MetaBAT2.3
k79_28074	ERR011349_MEGAHIT_MetaBAT2.3
k79_32824	ERR011349_MEGAHIT_MetaBAT2.3
k79_14242	ERR011349_MEGAHIT_MetaBAT2.3
k79_5198	ERR011349_MEGAHIT_MetaBAT2.3
k79_9889	ERR011349_MEGAHIT_MetaBAT2.3
k79_651	ERR011349_MEGAHIT_MetaBAT2.3
k79_28197	ERR011349_MEGAHIT_MetaBAT2.3
k79_23642	ERR011349_MEGAHIT_MetaBAT2.3
k79_10073	ERR011349_MEGAHIT_MetaBAT2.3
k79_10099	ERR011349_MEGAHIT_MetaBAT2.3
k79_10147	ERR011349_MEGAHIT_MetaBAT2.3
k79_14466	ERR011349_MEGAHIT_MetaBAT2.3
k79_23765	ERR011349_MEGAHIT_MetaBAT2.3
k79_5504	ERR011349_MEGAHIT_MetaBAT2.3
k79_28493	ERR011349_MEGAHIT_MetaBAT2.3
k79_14618	ERR011349_MEGAHIT_MetaBAT2.3
k79_5591	ERR011349_MEGAHIT_MetaBAT2.3
k79_5596	ERR011349_MEGAHIT_MetaBAT2.3
k79_23916	ERR011349_MEGAHIT_MetaBAT2.3
k79_19459	ERR011349_MEGAHIT_MetaBAT2.3
k79_5635	ERR011349_MEGAHIT_MetaBAT2.3
k79_28609	ERR011349_MEGAHIT_MetaBAT2.3
k79_5649	ERR011349_MEGAHIT_MetaBAT2.3
k79_28620	ERR011349_MEGAHIT_MetaBAT2.3
k79_24005	ERR011349_MEGAHIT_MetaBAT2.3
k79_33432	ERR011349_MEGAHIT_MetaBAT2.3
k79_1073	ERR011349_MEGAHIT_MetaBAT2.3
k79_14857	ERR011349_MEGAHIT_MetaBAT2.3
k79_33487	ERR011349_MEGAHIT_MetaBAT2.3
k79_28739	ERR011349_MEGAHIT_MetaBAT2.3
k79_14881	ERR011349_MEGAHIT_MetaBAT2.3
k79_5812	ERR011349_MEGAHIT_MetaBAT2.3
k79_10598	ERR011349_MEGAHIT_MetaBAT2.3
k79_33671	ERR011349_MEGAHIT_MetaBAT2.3
k79_33685	ERR011349_MEGAHIT_MetaBAT2.3
k79_24269	ERR011349_MEGAHIT_MetaBAT2.3
k79_19810	ERR011349_MEGAHIT_MetaBAT2.3
k79_28860	ERR011349_MEGAHIT_MetaBAT2.3
k79_24276	ERR011349_MEGAHIT_MetaBAT2.3
k79_5982	ERR011349_MEGAHIT_MetaBAT2.3
k79_33749	ERR011349_MEGAHIT_MetaBAT2.3
k79_24306	ERR011349_MEGAHIT_MetaBAT2.3
k79_1356	ERR011349_MEGAHIT_MetaBAT2.3
k79_10749	ERR011349_MEGAHIT_MetaBAT2.3
k79_1360	ERR011349_MEGAHIT_MetaBAT2.3
k79_28935	ERR011349_MEGAHIT_MetaBAT2.3
k79_6080	ERR011349_MEGAHIT_MetaBAT2.3
k79_15153	ERR011349_MEGAHIT_MetaBAT2.3
k79_24313	ERR011349_MEGAHIT_MetaBAT2.3
k79_33807	ERR011349_MEGAHIT_MetaBAT2.3
k79_33821	ERR011349_MEGAHIT_MetaBAT2.3
k79_28999	ERR011349_MEGAHIT_MetaBAT2.3
k79_24373	ERR011349_MEGAHIT_MetaBAT2.3
k79_29047	ERR011349_MEGAHIT_MetaBAT2.3
k79_29053	ERR011349_MEGAHIT_MetaBAT2.3
k79_33900	ERR011349_MEGAHIT_MetaBAT2.3
k79_10834	ERR011349_MEGAHIT_MetaBAT2.3
k79_15275	ERR011349_MEGAHIT_MetaBAT2.3
k79_33917	ERR011349_MEGAHIT_MetaBAT2.3
k79_10894	ERR011349_MEGAHIT_MetaBAT2.3
k79_33998	ERR011349_MEGAHIT_MetaBAT2.3
k79_34004	ERR011349_MEGAHIT_MetaBAT2.3
k79_6293	ERR011349_MEGAHIT_MetaBAT2.3
k79_29242	ERR011349_MEGAHIT_MetaBAT2.3
k79_20128	ERR011349_MEGAHIT_MetaBAT2.3
k79_20142	ERR011349_MEGAHIT_MetaBAT2.3
k79_29284	ERR011349_MEGAHIT_MetaBAT2.3
k79_15508	ERR011349_MEGAHIT_MetaBAT2.3
k79_34139	ERR011349_MEGAHIT_MetaBAT2.3
